date,store_id,store_name,city,product_id,product_name,category,shelf_life_days,quantity_on_hand,days_until_expiry,freshness_score,at_risk_cost,at_risk_co2_kg,risk_level
2025-12-03,3,GreenGrocer Central,Metro City,45,Sweet Potatoes,Vegetables,21,1.8,6,0.29,1.8,0.9,medium
2025-12-05,7,Valley Organics,Green Valley,36,Green Beans,Vegetables,7,1.5,6,0.86,1.8,0.75,medium
2025-12-23,5,FreshMart Valley,Green Valley,131,Milk Chocolate 100g,Snacks,365,1.2,6,0.02,1.8,4.2,medium
2025-12-23,9,Seaside Market,Harbor Town,57,Sour Cream 200ml,Dairy,14,1.4,6,0.43,1.4,4.2,medium
2025-12-09,6,Nature's Best,Green Valley,146,Fresh Herbs - Parsley,Vegetables,7,1.3,6,0.86,1.3,0.26,medium
2025-12-01,3,GreenGrocer Central,Metro City,133,Popcorn 300g,Snacks,120,0.8,6,0.05,1.2,0.4,medium
2025-12-16,6,Nature's Best,Green Valley,11,Pineapple,Fruits,7,0.6,6,0.86,1.2,0.36,medium
2025-12-01,8,Harbor Fresh,Harbor Town,46,Whole Milk 1L,Dairy,7,1.0,6,0.86,1.0,3.2,medium
2025-12-24,10,Dock Street Grocery,Harbor Town,33,Zucchini,Vegetables,7,0.8,6,0.86,0.8,0.24,medium
2025-12-03,2,FreshMart Uptown,Metro City,17,Kiwi,Fruits,14,0.5,6,0.43,0.75,0.5,medium
2025-12-21,2,FreshMart Uptown,Metro City,1,Bananas,Fruits,7,0.4,6,0.86,0.32,0.36,medium
2025-12-18,10,Dock Street Grocery,Harbor Town,88,Apple Juice 1L,Beverages,10,0.1,6,0.6,0.12,0.05,medium
2025-12-18,7,Valley Organics,Green Valley,14,Pears,Fruits,14,0.0,6,0.43,0.0,0.0,medium
2025-12-16,4,SuperSave East,Metro City,55,Eggs - Dozen,Dairy,21,60.3,7,0.33,120.6,289.44,medium
2025-12-07,4,SuperSave East,Metro City,46,Whole Milk 1L,Dairy,7,104.8,7,1.0,104.8,335.36,medium
2025-12-18,4,SuperSave East,Metro City,55,Eggs - Dozen,Dairy,21,48.2,7,0.33,96.4,231.36,medium
2025-12-12,2,FreshMart Uptown,Metro City,46,Whole Milk 1L,Dairy,7,92.0,7,1.0,92.0,294.4,medium
2025-12-27,8,Harbor Fresh,Harbor Town,64,Bacon 250g,Meat,7,25.2,7,1.0,88.2,304.92,medium
2025-12-09,6,Nature's Best,Green Valley,64,Bacon 250g,Meat,7,24.9,7,1.0,87.15,301.29,medium
2025-12-14,5,FreshMart Valley,Green Valley,64,Bacon 250g,Meat,7,23.9,7,1.0,83.65,289.19,medium
2025-12-25,4,SuperSave East,Metro City,49,Mozzarella 200g,Dairy,14,38.2,7,0.5,76.4,267.4,medium
2025-12-03,5,FreshMart Valley,Green Valley,46,Whole Milk 1L,Dairy,7,75.6,7,1.0,75.6,241.92,medium
2025-12-19,8,Harbor Fresh,Harbor Town,50,Greek Yogurt 500g,Dairy,14,46.3,7,0.5,69.45,115.75,medium
2025-12-14,2,FreshMart Uptown,Metro City,46,Whole Milk 1L,Dairy,7,65.0,7,1.0,65.0,208.0,medium
2025-12-07,9,Seaside Market,Harbor Town,2,Apples - Red,Fruits,21,51.1,7,0.33,61.32,20.44,medium
2025-12-27,7,Valley Organics,Green Valley,49,Mozzarella 200g,Dairy,14,29.2,7,0.5,58.4,204.4,medium
2025-12-08,4,SuperSave East,Metro City,50,Greek Yogurt 500g,Dairy,14,38.3,7,0.5,57.45,95.75,medium
2025-12-30,5,FreshMart Valley,Green Valley,46,Whole Milk 1L,Dairy,7,55.3,7,1.0,55.3,176.96,medium
2025-12-05,9,Seaside Market,Harbor Town,48,Cheddar Cheese 200g,Dairy,30,22.1,7,0.23,55.25,187.85,medium
2025-12-30,8,Harbor Fresh,Harbor Town,52,Butter 250g,Dairy,30,27.3,7,0.23,54.6,245.7,medium
2025-12-09,2,FreshMart Uptown,Metro City,46,Whole Milk 1L,Dairy,7,54.2,7,1.0,54.2,173.44,medium
2025-12-01,3,GreenGrocer Central,Metro City,46,Whole Milk 1L,Dairy,7,53.5,7,1.0,53.5,171.2,medium
2025-12-14,2,FreshMart Uptown,Metro City,7,Grapes - Red,Fruits,10,26.6,7,0.7,53.2,18.62,medium
2025-12-22,4,SuperSave East,Metro City,46,Whole Milk 1L,Dairy,7,52.8,7,1.0,52.8,168.96,medium
2025-12-25,9,Seaside Market,Harbor Town,46,Whole Milk 1L,Dairy,7,52.4,7,1.0,52.4,167.68,medium
2025-12-07,8,Harbor Fresh,Harbor Town,94,Coffee Beans 500g,Beverages,180,10.4,7,0.04,52.0,83.2,medium
2025-12-27,6,Nature's Best,Green Valley,46,Whole Milk 1L,Dairy,7,51.1,7,1.0,51.1,163.52,medium
2025-12-11,4,SuperSave East,Metro City,50,Greek Yogurt 500g,Dairy,14,33.8,7,0.5,50.7,84.5,medium
2025-12-28,7,Valley Organics,Green Valley,46,Whole Milk 1L,Dairy,7,49.3,7,1.0,49.3,157.76,medium
2025-12-27,10,Dock Street Grocery,Harbor Town,55,Eggs - Dozen,Dairy,21,24.2,7,0.33,48.4,116.16,medium
2025-12-28,3,GreenGrocer Central,Metro City,65,Sausages 500g,Meat,7,19.2,7,1.0,48.0,153.6,medium
2025-12-30,5,FreshMart Valley,Green Valley,65,Sausages 500g,Meat,7,18.6,7,1.0,46.5,148.8,medium
2025-12-07,4,SuperSave East,Metro City,68,Ham Sliced 200g,Meat,10,22.7,7,0.7,45.4,181.6,medium
2025-12-03,2,FreshMart Uptown,Metro City,6,Blueberries,Fruits,7,15.1,7,1.0,45.3,12.08,medium
2025-12-25,3,GreenGrocer Central,Metro City,50,Greek Yogurt 500g,Dairy,14,30.2,7,0.5,45.3,75.5,medium
2025-12-14,9,Seaside Market,Harbor Town,1,Bananas,Fruits,7,56.6,7,1.0,45.28,50.94,medium
2025-12-21,4,SuperSave East,Metro City,6,Blueberries,Fruits,7,15.0,7,1.0,45.0,12.0,medium
2025-12-01,6,Nature's Best,Green Valley,50,Greek Yogurt 500g,Dairy,14,29.7,7,0.5,44.55,74.25,medium
2025-12-24,10,Dock Street Grocery,Harbor Town,46,Whole Milk 1L,Dairy,7,44.3,7,1.0,44.3,141.76,medium
2025-12-22,8,Harbor Fresh,Harbor Town,50,Greek Yogurt 500g,Dairy,14,29.5,7,0.5,44.25,73.75,medium
2025-12-04,9,Seaside Market,Harbor Town,46,Whole Milk 1L,Dairy,7,43.9,7,1.0,43.9,140.48,medium
2025-12-16,7,Valley Organics,Green Valley,48,Cheddar Cheese 200g,Dairy,30,17.4,7,0.23,43.5,147.9,medium
2025-12-17,10,Dock Street Grocery,Harbor Town,46,Whole Milk 1L,Dairy,7,43.5,7,1.0,43.5,139.2,medium
2025-12-07,8,Harbor Fresh,Harbor Town,49,Mozzarella 200g,Dairy,14,21.6,7,0.5,43.2,151.2,medium
2025-12-30,4,SuperSave East,Metro City,54,Heavy Cream 500ml,Dairy,10,17.1,7,0.7,42.75,68.4,medium
2025-12-08,8,Harbor Fresh,Harbor Town,65,Sausages 500g,Meat,7,17.0,7,1.0,42.5,136.0,medium
2025-12-10,4,SuperSave East,Metro City,65,Sausages 500g,Meat,7,17.0,7,1.0,42.5,136.0,medium
2025-12-27,6,Nature's Best,Green Valley,4,Oranges,Fruits,14,42.2,7,0.5,42.2,21.1,medium
2025-12-07,8,Harbor Fresh,Harbor Town,22,Potatoes,Vegetables,30,70.1,7,0.23,42.06,35.05,medium
2025-12-30,10,Dock Street Grocery,Harbor Town,10,Mangoes,Fruits,8,16.7,7,0.88,41.75,25.05,medium
2025-12-11,1,FreshMart Downtown,Metro City,1,Bananas,Fruits,7,52.0,7,1.0,41.6,46.8,medium
2025-12-24,8,Harbor Fresh,Harbor Town,49,Mozzarella 200g,Dairy,14,20.8,7,0.5,41.6,145.6,medium
2025-12-05,5,FreshMart Valley,Green Valley,49,Mozzarella 200g,Dairy,14,20.3,7,0.5,40.6,142.1,medium
2025-12-10,6,Nature's Best,Green Valley,25,Broccoli,Vegetables,7,26.9,7,1.0,40.35,24.21,medium
2025-12-09,2,FreshMart Uptown,Metro City,50,Greek Yogurt 500g,Dairy,14,26.8,7,0.5,40.2,67.0,medium
2025-12-23,10,Dock Street Grocery,Harbor Town,7,Grapes - Red,Fruits,10,19.9,7,0.7,39.8,13.93,medium
2025-12-07,5,FreshMart Valley,Green Valley,7,Grapes - Red,Fruits,10,19.8,7,0.7,39.6,13.86,medium
2025-12-28,9,Seaside Market,Harbor Town,65,Sausages 500g,Meat,7,15.8,7,1.0,39.5,126.4,medium
2025-12-19,10,Dock Street Grocery,Harbor Town,55,Eggs - Dozen,Dairy,21,19.6,7,0.33,39.2,94.08,medium
2025-12-28,3,GreenGrocer Central,Metro City,52,Butter 250g,Dairy,30,19.3,7,0.23,38.6,173.7,medium
2025-12-22,4,SuperSave East,Metro City,28,Lettuce - Iceberg,Vegetables,7,48.1,7,1.0,38.48,24.05,medium
2025-12-01,10,Dock Street Grocery,Harbor Town,125,Frozen Chicken Nuggets,Frozen,180,12.7,7,0.04,38.1,69.85,medium
2025-12-20,2,FreshMart Uptown,Metro City,7,Grapes - Red,Fruits,10,18.8,7,0.7,37.6,13.16,medium
2025-12-17,5,FreshMart Valley,Green Valley,52,Butter 250g,Dairy,30,18.7,7,0.23,37.4,168.3,medium
2025-12-04,5,FreshMart Valley,Green Valley,8,Grapes - Green,Fruits,10,17.7,7,0.7,37.17,12.39,medium
2025-12-25,2,FreshMart Uptown,Metro City,1,Bananas,Fruits,7,46.4,7,1.0,37.12,41.76,medium
2025-12-05,4,SuperSave East,Metro City,10,Mangoes,Fruits,8,14.8,7,0.88,37.0,22.2,medium
2025-12-20,7,Valley Organics,Green Valley,65,Sausages 500g,Meat,7,14.8,7,1.0,37.0,118.4,medium
2025-12-05,10,Dock Street Grocery,Harbor Town,65,Sausages 500g,Meat,7,14.6,7,1.0,36.5,116.8,medium
2025-12-28,3,GreenGrocer Central,Metro City,25,Broccoli,Vegetables,7,24.2,7,1.0,36.3,21.78,medium
2025-12-13,1,FreshMart Downtown,Metro City,87,Orange Juice 1L,Beverages,10,23.9,7,0.7,35.85,16.73,medium
2025-12-05,6,Nature's Best,Green Valley,65,Sausages 500g,Meat,7,14.3,7,1.0,35.75,114.4,medium
2025-12-07,1,FreshMart Downtown,Metro City,64,Bacon 250g,Meat,7,10.2,7,1.0,35.7,123.42,medium
2025-12-16,4,SuperSave East,Metro City,87,Orange Juice 1L,Beverages,10,23.8,7,0.7,35.7,16.66,medium
2025-12-20,10,Dock Street Grocery,Harbor Town,87,Orange Juice 1L,Beverages,10,23.7,7,0.7,35.55,16.59,medium
2025-12-01,3,GreenGrocer Central,Metro City,7,Grapes - Red,Fruits,10,17.7,7,0.7,35.4,12.39,medium
2025-12-20,6,Nature's Best,Green Valley,46,Whole Milk 1L,Dairy,7,34.5,7,1.0,34.5,110.4,medium
2025-12-23,10,Dock Street Grocery,Harbor Town,53,Cream Cheese 200g,Dairy,14,19.1,7,0.5,34.38,95.5,medium
2025-12-09,4,SuperSave East,Metro City,21,Tomatoes,Vegetables,10,33.9,7,0.7,33.9,47.46,medium
2025-12-19,3,GreenGrocer Central,Metro City,40,Garlic,Vegetables,60,22.6,7,0.12,33.9,11.3,medium
2025-12-19,6,Nature's Best,Green Valley,10,Mangoes,Fruits,8,13.5,7,0.88,33.75,20.25,medium
2025-12-29,4,SuperSave East,Metro City,49,Mozzarella 200g,Dairy,14,16.8,7,0.5,33.6,117.6,medium
2025-12-19,8,Harbor Fresh,Harbor Town,65,Sausages 500g,Meat,7,13.4,7,1.0,33.5,107.2,medium
2025-12-21,6,Nature's Best,Green Valley,84,Tortillas 10pk,Bakery,14,22.3,7,0.5,33.45,15.61,medium
2025-12-04,5,FreshMart Valley,Green Valley,26,Cauliflower,Vegetables,7,20.9,7,1.0,33.44,16.72,medium
2025-12-29,8,Harbor Fresh,Harbor Town,64,Bacon 250g,Meat,7,9.5,7,1.0,33.25,114.95,medium
2025-12-12,1,FreshMart Downtown,Metro City,7,Grapes - Red,Fruits,10,16.6,7,0.7,33.2,11.62,medium
2025-12-11,8,Harbor Fresh,Harbor Town,21,Tomatoes,Vegetables,10,33.1,7,0.7,33.1,46.34,medium
2025-12-05,10,Dock Street Grocery,Harbor Town,6,Blueberries,Fruits,7,11.0,7,1.0,33.0,8.8,medium
2025-12-26,2,FreshMart Uptown,Metro City,64,Bacon 250g,Meat,7,9.4,7,1.0,32.9,113.74,medium
2025-12-27,1,FreshMart Downtown,Metro City,46,Whole Milk 1L,Dairy,7,32.9,7,1.0,32.9,105.28,medium
2025-12-01,8,Harbor Fresh,Harbor Town,9,Watermelon,Fruits,14,10.9,7,0.5,32.7,3.27,medium
2025-12-23,9,Seaside Market,Harbor Town,9,Watermelon,Fruits,14,10.9,7,0.5,32.7,3.27,medium
2025-12-26,4,SuperSave East,Metro City,1,Bananas,Fruits,7,40.7,7,1.0,32.56,36.63,medium
2025-12-26,3,GreenGrocer Central,Metro City,64,Bacon 250g,Meat,7,9.3,7,1.0,32.55,112.53,medium
2025-12-10,5,FreshMart Valley,Green Valley,6,Blueberries,Fruits,7,10.7,7,1.0,32.1,8.56,medium
2025-12-26,7,Valley Organics,Green Valley,68,Ham Sliced 200g,Meat,10,16.0,7,0.7,32.0,128.0,medium
2025-12-11,5,FreshMart Valley,Green Valley,87,Orange Juice 1L,Beverages,10,21.3,7,0.7,31.95,14.91,medium
2025-12-18,2,FreshMart Uptown,Metro City,128,Mixed Nuts 250g,Snacks,180,9.1,7,0.04,31.85,13.65,medium
2025-12-18,4,SuperSave East,Metro City,84,Tortillas 10pk,Bakery,14,21.2,7,0.5,31.8,14.84,medium
2025-12-24,1,FreshMart Downtown,Metro City,1,Bananas,Fruits,7,39.6,7,1.0,31.68,35.64,medium
2025-12-19,5,FreshMart Valley,Green Valley,10,Mangoes,Fruits,8,12.6,7,0.88,31.5,18.9,medium
2025-12-23,1,FreshMart Downtown,Metro City,54,Heavy Cream 500ml,Dairy,10,12.5,7,0.7,31.25,50.0,medium
2025-12-30,1,FreshMart Downtown,Metro City,84,Tortillas 10pk,Bakery,14,20.8,7,0.5,31.2,14.56,medium
2025-12-21,7,Valley Organics,Green Valley,94,Coffee Beans 500g,Beverages,180,6.2,7,0.04,31.0,49.6,medium
2025-12-14,8,Harbor Fresh,Harbor Town,8,Grapes - Green,Fruits,10,14.7,7,0.7,30.87,10.29,medium
2025-12-16,3,GreenGrocer Central,Metro City,10,Mangoes,Fruits,8,12.3,7,0.88,30.75,18.45,medium
2025-12-13,5,FreshMart Valley,Green Valley,6,Blueberries,Fruits,7,10.2,7,1.0,30.6,8.16,medium
2025-12-16,1,FreshMart Downtown,Metro City,6,Blueberries,Fruits,7,10.2,7,1.0,30.6,8.16,medium
2025-12-14,8,Harbor Fresh,Harbor Town,1,Bananas,Fruits,7,38.1,7,1.0,30.48,34.29,medium
2025-12-15,10,Dock Street Grocery,Harbor Town,8,Grapes - Green,Fruits,10,14.5,7,0.7,30.45,10.15,medium
2025-12-21,4,SuperSave East,Metro City,26,Cauliflower,Vegetables,7,18.9,7,1.0,30.24,15.12,medium
2025-12-27,1,FreshMart Downtown,Metro City,45,Sweet Potatoes,Vegetables,21,30.0,7,0.33,30.0,15.0,medium
2025-12-06,5,FreshMart Valley,Green Valley,51,Plain Yogurt 500g,Dairy,14,24.9,7,0.5,29.88,49.8,medium
2025-12-13,7,Valley Organics,Green Valley,68,Ham Sliced 200g,Meat,10,14.9,7,0.7,29.8,119.2,medium
2025-12-23,7,Valley Organics,Green Valley,46,Whole Milk 1L,Dairy,7,29.8,7,1.0,29.8,95.36,medium
2025-12-17,9,Seaside Market,Harbor Town,6,Blueberries,Fruits,7,9.9,7,1.0,29.7,7.92,medium
2025-12-27,4,SuperSave East,Metro City,24,Carrots,Vegetables,21,42.2,7,0.33,29.54,16.88,medium
2025-12-06,10,Dock Street Grocery,Harbor Town,21,Tomatoes,Vegetables,10,29.4,7,0.7,29.4,41.16,medium
2025-12-14,3,GreenGrocer Central,Metro City,7,Grapes - Red,Fruits,10,14.7,7,0.7,29.4,10.29,medium
2025-12-25,2,FreshMart Uptown,Metro City,21,Tomatoes,Vegetables,10,29.3,7,0.7,29.3,41.02,medium
2025-12-18,4,SuperSave East,Metro City,41,Ginger,Vegetables,30,14.6,7,0.23,29.2,10.22,medium
2025-12-01,9,Seaside Market,Harbor Town,25,Broccoli,Vegetables,7,19.3,7,1.0,28.95,17.37,medium
2025-12-19,10,Dock Street Grocery,Harbor Town,50,Greek Yogurt 500g,Dairy,14,19.3,7,0.5,28.95,48.25,medium
2025-12-26,6,Nature's Best,Green Valley,87,Orange Juice 1L,Beverages,10,19.3,7,0.7,28.95,13.51,medium
2025-12-06,7,Valley Organics,Green Valley,21,Tomatoes,Vegetables,10,28.9,7,0.7,28.9,40.46,medium
2025-12-07,2,FreshMart Uptown,Metro City,87,Orange Juice 1L,Beverages,10,19.2,7,0.7,28.8,13.44,medium
2025-12-19,9,Seaside Market,Harbor Town,50,Greek Yogurt 500g,Dairy,14,19.2,7,0.5,28.8,48.0,medium
2025-12-14,2,FreshMart Uptown,Metro City,47,Skim Milk 1L,Dairy,7,31.8,7,1.0,28.62,89.04,medium
2025-12-17,7,Valley Organics,Green Valley,47,Skim Milk 1L,Dairy,7,31.8,7,1.0,28.62,89.04,medium
2025-12-24,1,FreshMart Downtown,Metro City,69,Salami 150g,Meat,21,11.4,7,0.33,28.5,91.2,medium
2025-12-28,1,FreshMart Downtown,Metro City,26,Cauliflower,Vegetables,7,17.8,7,1.0,28.48,14.24,medium
2025-12-29,2,FreshMart Uptown,Metro City,26,Cauliflower,Vegetables,7,17.7,7,1.0,28.32,14.16,medium
2025-12-09,6,Nature's Best,Green Valley,21,Tomatoes,Vegetables,10,28.2,7,0.7,28.2,39.48,medium
2025-12-17,5,FreshMart Valley,Green Valley,4,Oranges,Fruits,14,28.2,7,0.5,28.2,14.1,medium
2025-12-21,10,Dock Street Grocery,Harbor Town,31,Bell Peppers - Green,Vegetables,10,23.4,7,0.7,28.08,18.72,medium
2025-12-02,2,FreshMart Uptown,Metro City,21,Tomatoes,Vegetables,10,27.9,7,0.7,27.9,39.06,medium
2025-12-13,9,Seaside Market,Harbor Town,9,Watermelon,Fruits,14,9.3,7,0.5,27.9,2.79,medium
2025-12-18,8,Harbor Fresh,Harbor Town,84,Tortillas 10pk,Bakery,14,18.3,7,0.5,27.45,12.81,medium
2025-12-17,4,SuperSave East,Metro City,26,Cauliflower,Vegetables,7,17.1,7,1.0,27.36,13.68,medium
2025-12-28,8,Harbor Fresh,Harbor Town,29,Lettuce - Romaine,Vegetables,7,27.3,7,1.0,27.3,13.65,medium
2025-12-16,7,Valley Organics,Green Valley,7,Grapes - Red,Fruits,10,13.5,7,0.7,27.0,9.45,medium
2025-12-18,9,Seaside Market,Harbor Town,10,Mangoes,Fruits,8,10.8,7,0.88,27.0,16.2,medium
2025-12-13,7,Valley Organics,Green Valley,126,Potato Chips 200g,Snacks,120,17.9,7,0.06,26.85,39.38,medium
2025-12-23,5,FreshMart Valley,Green Valley,51,Plain Yogurt 500g,Dairy,14,22.1,7,0.5,26.52,44.2,medium
2025-12-25,1,FreshMart Downtown,Metro City,45,Sweet Potatoes,Vegetables,21,26.4,7,0.33,26.4,13.2,medium
2025-12-30,3,GreenGrocer Central,Metro City,7,Grapes - Red,Fruits,10,13.2,7,0.7,26.4,9.24,medium
2025-12-12,3,GreenGrocer Central,Metro City,10,Mangoes,Fruits,8,10.5,7,0.88,26.25,15.75,medium
2025-12-21,3,GreenGrocer Central,Metro City,54,Heavy Cream 500ml,Dairy,10,10.5,7,0.7,26.25,42.0,medium
2025-12-27,1,FreshMart Downtown,Metro City,32,Cucumbers,Vegetables,7,43.7,7,1.0,26.22,17.48,medium
2025-12-04,5,FreshMart Valley,Green Valley,89,Almond Milk 1L,Beverages,30,13.1,7,0.23,26.2,9.17,medium
2025-12-19,9,Seaside Market,Harbor Town,119,Frozen Pizza,Frozen,180,8.7,7,0.04,26.1,21.75,medium
2025-12-25,7,Valley Organics,Green Valley,25,Broccoli,Vegetables,7,17.3,7,1.0,25.95,15.57,medium
2025-12-15,6,Nature's Best,Green Valley,21,Tomatoes,Vegetables,10,25.9,7,0.7,25.9,36.26,medium
2025-12-08,1,FreshMart Downtown,Metro City,65,Sausages 500g,Meat,7,10.2,7,1.0,25.5,81.6,medium
2025-12-19,10,Dock Street Grocery,Harbor Town,54,Heavy Cream 500ml,Dairy,10,10.2,7,0.7,25.5,40.8,medium
2025-12-28,7,Valley Organics,Green Valley,3,Apples - Green,Fruits,21,19.5,7,0.33,25.35,7.8,medium
2025-12-03,10,Dock Street Grocery,Harbor Town,64,Bacon 250g,Meat,7,7.2,7,1.0,25.2,87.12,medium
2025-12-15,5,FreshMart Valley,Green Valley,90,Oat Milk 1L,Beverages,14,14.0,7,0.5,25.2,4.2,medium
2025-12-29,1,FreshMart Downtown,Metro City,53,Cream Cheese 200g,Dairy,14,13.9,7,0.5,25.02,69.5,medium
2025-12-02,6,Nature's Best,Green Valley,6,Blueberries,Fruits,7,8.3,7,1.0,24.9,6.64,medium
2025-12-16,9,Seaside Market,Harbor Town,90,Oat Milk 1L,Beverages,14,13.8,7,0.5,24.84,4.14,medium
2025-12-30,9,Seaside Market,Harbor Town,26,Cauliflower,Vegetables,7,15.5,7,1.0,24.8,12.4,medium
2025-12-13,5,FreshMart Valley,Green Valley,15,Lemons,Fruits,21,30.9,7,0.33,24.72,9.27,medium
2025-12-17,1,FreshMart Downtown,Metro City,6,Blueberries,Fruits,7,8.2,7,1.0,24.6,6.56,medium
2025-12-17,10,Dock Street Grocery,Harbor Town,8,Grapes - Green,Fruits,10,11.7,7,0.7,24.57,8.19,medium
2025-12-10,10,Dock Street Grocery,Harbor Town,26,Cauliflower,Vegetables,7,15.3,7,1.0,24.48,12.24,medium
2025-12-07,6,Nature's Best,Green Valley,30,Bell Peppers - Red,Vegetables,10,16.3,7,0.7,24.45,14.67,medium
2025-12-04,5,FreshMart Valley,Green Valley,22,Potatoes,Vegetables,30,40.6,7,0.23,24.36,20.3,medium
2025-12-16,4,SuperSave East,Metro City,1,Bananas,Fruits,7,30.4,7,1.0,24.32,27.36,medium
2025-12-29,1,FreshMart Downtown,Metro City,31,Bell Peppers - Green,Vegetables,10,20.2,7,0.7,24.24,16.16,medium
2025-12-08,1,FreshMart Downtown,Metro City,87,Orange Juice 1L,Beverages,10,16.1,7,0.7,24.15,11.27,medium
2025-12-28,5,FreshMart Valley,Green Valley,21,Tomatoes,Vegetables,10,24.1,7,0.7,24.1,33.74,medium
2025-12-24,2,FreshMart Uptown,Metro City,28,Lettuce - Iceberg,Vegetables,7,30.1,7,1.0,24.08,15.05,medium
2025-12-23,7,Valley Organics,Green Valley,54,Heavy Cream 500ml,Dairy,10,9.6,7,0.7,24.0,38.4,medium
2025-12-07,6,Nature's Best,Green Valley,10,Mangoes,Fruits,8,9.5,7,0.88,23.75,14.25,medium
2025-12-05,4,SuperSave East,Metro City,26,Cauliflower,Vegetables,7,14.8,7,1.0,23.68,11.84,medium
2025-12-03,3,GreenGrocer Central,Metro City,25,Broccoli,Vegetables,7,15.7,7,1.0,23.55,14.13,medium
2025-12-10,7,Valley Organics,Green Valley,84,Tortillas 10pk,Bakery,14,15.7,7,0.5,23.55,10.99,medium
2025-12-20,1,FreshMart Downtown,Metro City,30,Bell Peppers - Red,Vegetables,10,15.7,7,0.7,23.55,14.13,medium
2025-12-19,9,Seaside Market,Harbor Town,3,Apples - Green,Fruits,21,18.1,7,0.33,23.53,7.24,medium
2025-12-10,4,SuperSave East,Metro City,7,Grapes - Red,Fruits,10,11.7,7,0.7,23.4,8.19,medium
2025-12-03,7,Valley Organics,Green Valley,13,Peaches,Fruits,7,12.9,7,1.0,23.22,6.45,medium
2025-12-24,1,FreshMart Downtown,Metro City,53,Cream Cheese 200g,Dairy,14,12.9,7,0.5,23.22,64.5,medium
2025-12-04,3,GreenGrocer Central,Metro City,130,Dark Chocolate 100g,Snacks,365,11.6,7,0.02,23.2,40.6,medium
2025-12-10,6,Nature's Best,Green Valley,3,Apples - Green,Fruits,21,17.8,7,0.33,23.14,7.12,medium
2025-12-25,7,Valley Organics,Green Valley,47,Skim Milk 1L,Dairy,7,25.6,7,1.0,23.04,71.68,medium
2025-12-07,1,FreshMart Downtown,Metro City,65,Sausages 500g,Meat,7,9.2,7,1.0,23.0,73.6,medium
2025-12-09,9,Seaside Market,Harbor Town,127,Tortilla Chips 300g,Snacks,120,11.5,7,0.06,23.0,23.0,medium
2025-12-17,2,FreshMart Uptown,Metro City,7,Grapes - Red,Fruits,10,11.5,7,0.7,23.0,8.05,medium
2025-12-02,6,Nature's Best,Green Valley,50,Greek Yogurt 500g,Dairy,14,15.1,7,0.5,22.65,37.75,medium
2025-12-29,1,FreshMart Downtown,Metro City,49,Mozzarella 200g,Dairy,14,11.3,7,0.5,22.6,79.1,medium
2025-12-06,2,FreshMart Uptown,Metro City,6,Blueberries,Fruits,7,7.5,7,1.0,22.5,6.0,medium
2025-12-17,4,SuperSave East,Metro City,29,Lettuce - Romaine,Vegetables,7,22.5,7,1.0,22.5,11.25,medium
2025-12-26,10,Dock Street Grocery,Harbor Town,25,Broccoli,Vegetables,7,15.0,7,1.0,22.5,13.5,medium
2025-12-31,7,Valley Organics,Green Valley,9,Watermelon,Fruits,14,7.5,7,0.5,22.5,2.25,medium
2025-12-28,8,Harbor Fresh,Harbor Town,8,Grapes - Green,Fruits,10,10.7,7,0.7,22.47,7.49,medium
2025-12-11,10,Dock Street Grocery,Harbor Town,55,Eggs - Dozen,Dairy,21,11.2,7,0.33,22.4,53.76,medium
2025-12-30,6,Nature's Best,Green Valley,7,Grapes - Red,Fruits,10,11.2,7,0.7,22.4,7.84,medium
2025-12-14,7,Valley Organics,Green Valley,51,Plain Yogurt 500g,Dairy,14,18.6,7,0.5,22.32,37.2,medium
2025-12-11,1,FreshMart Downtown,Metro City,8,Grapes - Green,Fruits,10,10.6,7,0.7,22.26,7.42,medium
2025-12-21,10,Dock Street Grocery,Harbor Town,8,Grapes - Green,Fruits,10,10.6,7,0.7,22.26,7.42,medium
2025-12-31,1,FreshMart Downtown,Metro City,31,Bell Peppers - Green,Vegetables,10,18.5,7,0.7,22.2,14.8,medium
2025-12-01,1,FreshMart Downtown,Metro City,36,Green Beans,Vegetables,7,18.4,7,1.0,22.08,9.2,medium
2025-12-11,4,SuperSave East,Metro City,29,Lettuce - Romaine,Vegetables,7,22.0,7,1.0,22.0,11.0,medium
2025-12-09,1,FreshMart Downtown,Metro City,25,Broccoli,Vegetables,7,14.6,7,1.0,21.9,13.14,medium
2025-12-09,10,Dock Street Grocery,Harbor Town,26,Cauliflower,Vegetables,7,13.6,7,1.0,21.76,10.88,medium
2025-12-12,8,Harbor Fresh,Harbor Town,13,Peaches,Fruits,7,12.0,7,1.0,21.6,6.0,medium
2025-12-26,7,Valley Organics,Green Valley,9,Watermelon,Fruits,14,7.2,7,0.5,21.6,2.16,medium
2025-12-15,7,Valley Organics,Green Valley,25,Broccoli,Vegetables,7,14.3,7,1.0,21.45,12.87,medium
2025-12-14,2,FreshMart Uptown,Metro City,8,Grapes - Green,Fruits,10,10.2,7,0.7,21.42,7.14,medium
2025-12-11,3,GreenGrocer Central,Metro City,126,Potato Chips 200g,Snacks,120,14.2,7,0.06,21.3,31.24,medium
2025-12-19,3,GreenGrocer Central,Metro City,36,Green Beans,Vegetables,7,17.6,7,1.0,21.12,8.8,medium
